,uid,anime_uid,score
4174,254544,17909,5
4175,200151,17909,8
4176,115101,17909,10
4177,220442,17909,6
4178,228990,17909,10
4179,169069,17909,9
4180,191148,17909,10
4181,133001,17909,9
4182,248314,17909,6
4183,169243,17909,9
4184,114845,17909,10
4185,114771,17909,9
4186,246663,17909,5
4187,179060,17909,4
4188,134437,17909,10
4189,114763,17909,9
4190,121405,17909,9
4191,114711,17909,8
4192,197465,23225,8
4193,204599,23225,8
4194,207403,23225,9
4195,209554,23225,9
4196,189608,23225,5
4197,181906,23225,8
4198,183307,23225,9
4199,182066,23225,10
4200,181639,23225,10
4201,181473,23225,9
4202,305637,1366,7
4203,199151,1366,6
4204,29925,1366,9
4205,255372,7304,6
4206,180431,15809,7
4207,152727,15809,6
4208,154841,15809,5
4209,102691,15809,5
4210,241585,15809,6
4211,260399,15809,4
4212,120589,15809,8
4213,158617,15809,9
4214,195548,15809,8
4215,109141,15809,9
4216,171575,15809,9
4217,154087,15809,10
4218,107063,15809,9
4219,103525,15809,8
4220,130733,15809,9
4221,190519,15809,8
4222,154017,15809,9
4223,133151,15809,9
4224,102767,15809,5
4225,313104,35678,8
4226,312907,35678,7
4227,313115,35678,9
4228,312845,35678,5
4229,312896,35678,6
4230,312835,35678,10
4231,312544,35678,5
4232,312834,35678,8
4233,283683,35075,5
4234,299687,35075,7
4235,267707,35075,9
4236,265392,35075,9
4237,267372,35075,8
4238,266873,35075,8
4239,263110,35075,9
4240,25620,8310,8
4241,96587,8310,10
4242,314066,1729,9
4243,182777,1729,9
4244,3087,1729,9
4245,780,1729,9
4246,5888,1729,9
4247,280832,34504,4
4248,271272,34504,9
4249,271506,34504,10
4250,29815,949,9
4251,286939,949,10
4252,293626,949,3
4253,71953,949,9
4254,59055,949,8
4255,301169,949,6
4256,6650,949,7
4257,313752,949,3
4258,189501,949,9
4259,169403,949,8
4260,33635,949,6
4261,245529,949,9
4262,9123,949,4
4263,1904,949,10
4264,286018,949,8
4265,20399,949,4
4266,5207,949,10
4267,98913,949,10
4268,27845,949,2
4269,11106,949,9
4270,254342,543,8
4271,198072,543,9
4272,204917,543,8
4273,252897,543,10
4274,282701,543,8
4275,81052,543,8
4276,185339,543,9
4277,37464,543,6
4278,300642,543,9
4279,138963,543,9
4280,304302,543,7
4281,45373,543,8
4282,170193,543,8
4283,306051,543,8
4284,62949,543,8
4285,192140,543,8
4286,1264,543,9
4287,11983,543,10
4288,280,543,9
4289,88777,890,8
4290,217963,890,7
4291,26507,890,10
4292,12040,890,10
4293,113323,890,10
4294,316252,890,8
4295,30389,890,6
4296,10920,890,7
4297,179455,890,10
4298,25145,890,8
4299,6022,890,10
4300,300772,9088,9
4301,267422,33190,6
4302,296244,33221,7
4303,149313,22097,7
4304,158477,22097,8
4305,216174,3014,8
4306,291256,2035,8
4307,310045,6377,8
4308,257286,4163,9
4309,41071,2143,8
4310,268782,6007,7
4311,31687,400,10
4312,56525,400,9
4313,6199,20,5
4314,224358,2890,10
4315,211853,2890,9
4316,211731,6351,7
4317,303032,6351,5
4318,123805,6351,10
4319,244369,6351,7
4320,60013,6351,10
4321,17851,2890,10
4322,272586,2890,8
4323,18123,2890,8
4324,324388,2890,10
4325,83249,2890,10
4326,55035,2890,8
4327,83066,2890,7
4328,315626,20,4
4329,316560,20,7
4330,319097,20,9
4331,321128,20,8
4332,321972,20,7
4333,324099,20,8
4334,18136,20,3
4335,4342,20,10
4336,6489,20,1
4337,245012,20,5
4338,15838,20,7
4339,37786,20,8
4340,84643,20,9
4341,37346,20,8
4342,72105,20,6
4343,75323,20,10
4344,314965,20,5
4345,257129,20,7
4346,257177,20,10
4347,258571,20,10
4348,258637,20,9
4349,323659,20,8
4350,298806,20,8
4351,269974,20,3
4352,241809,20,7
4353,136147,20,6
4354,213300,20,8
4355,35438,20,4
4356,219070,20,8
4357,224475,20,10
4358,14970,20,10
4359,14349,20,7
4360,12593,20,9
4361,216393,20,3
4362,236848,20,5
4363,253974,20,9
4364,282770,20,8
4365,283325,20,9
4366,198115,20,10
4367,229839,20,9
4368,20222,20,10
4369,18309,20,10
4370,206482,20,9
4371,27478,20,10
4372,210398,20,7
4373,35680,20,3
4374,227117,20,9
4375,241938,20,10
4376,242083,20,10
4377,245423,20,10
4378,270383,20,10
4379,272340,20,10
4380,274271,20,9
4381,75419,20,8
4382,31027,20,10
4383,34843,20,10
4384,36626,20,6
4385,62389,20,7
4386,215039,20,6
4387,28703,20,10
4388,234792,20,7
4389,291258,20,8
4390,244557,20,3
4391,245983,20,7
4392,295798,20,8
4393,250916,20,8
4394,251648,20,7
4395,252668,20,10
4396,33374,20,10
4397,221703,20,9
4398,214333,20,8
4399,33288,20,6
4400,66191,20,6
4401,26370,20,7
4402,222274,20,6
4403,63677,20,10
4404,66627,20,9
4405,109599,20,8
4406,228840,20,6
4407,113679,20,7
4408,129695,20,9
4409,245549,20,8
4410,312738,20,5
4411,113657,20,7
4412,82408,20,10
4413,69259,20,7
4414,135073,20,9
4415,112601,20,7
4416,261303,20,5
4417,91217,20,9
4418,100277,20,10
4419,230345,20,8
4420,87537,20,6
4421,262527,20,7
4422,26879,20,9
4423,21090,20,6
4424,217024,20,9
4425,219848,20,10
4426,27685,20,7
4427,29982,20,10
4428,32428,20,10
4429,47059,20,7
4430,51039,20,5
4431,18137,20,7
4432,35083,20,7
4433,234080,20,6
4434,29133,20,9
4435,118871,20,8
4436,84949,20,8
4437,128883,20,9
4438,125337,20,6
4439,78179,20,9
4440,280255,20,8
4441,281354,20,8
4442,239870,20,9
4443,240014,20,10
4444,240397,20,2
4445,242195,20,10
4446,289019,20,8
4447,309521,20,8
4448,254087,20,4
4449,309850,20,7
4450,310107,20,8
4451,222036,20,10
4452,22472,20,5
4453,210705,20,6
4454,29273,20,6
4455,184592,20,9
4456,156193,20,10
4457,152885,20,10
4458,121003,20,10
4459,77197,20,6
4460,16562,20,7
4461,17746,20,7
4462,236937,20,8
4463,21068,20,8
4464,316223,20,10
4465,238248,20,4
4466,257527,20,10
4467,319183,20,5
4468,319214,20,7
4469,319561,20,6
4470,324760,20,10
4471,263876,20,10
4472,274322,20,6
4473,248205,20,8
4474,275062,20,9
4475,278083,20,10
4476,208521,20,7
4477,58027,20,9
4478,20038,20,8
4479,209619,20,9
4480,126047,20,1
4481,57451,20,7
4482,63643,20,7
4483,4952,20,6
4484,235509,20,10
4485,194726,20,9
4486,29608,20,7
4487,216822,20,10
4488,176767,20,9
4489,33108,20,10
4490,109393,20,8
4491,15682,20,10
4492,37735,20,6
4493,37456,20,5
4494,28753,20,9
4495,278519,20,8
4496,253058,20,7
4497,286338,20,8
4498,286533,20,10
4499,242468,20,10
4500,288028,20,7
4501,289861,20,9
4502,293921,20,9
4503,83379,20,9
4504,117859,20,9
4505,219408,20,7
4506,112577,20,7
4507,91649,20,7
4508,87595,20,10
4509,86685,20,10
4510,191213,20,6
4511,21198,20,6
4512,213281,20,7
4513,81288,20,9
4514,205393,20,6
4515,55305,20,10
4516,201265,20,8
4517,201228,20,10
4518,72767,20,7
4519,208008,20,10
4520,59769,20,1
4521,209665,20,8
4522,228724,20,7
4523,296681,20,10
4524,311879,20,8
4525,313313,20,8
4526,152629,20,9
4527,204982,20,7
4528,179640,20,9
4529,217236,20,10
4530,203609,20,5
4531,192765,20,9
4532,182424,20,8
4533,104791,20,7
4534,78073,20,7
4535,19761,20,7
4536,13839,20,4
4537,11126,20,9
4538,16669,20,8
4539,20946,20,6
4540,5590,20,7
4541,20896,20,10
4542,82608,20,6
4543,78175,20,8
4544,13986,20,8
4545,191612,20,9
4546,155861,20,8
4547,118363,20,10
4548,7874,20,7
4549,88325,20,8
4550,291726,20,3
4551,217764,20,5
4552,55391,20,10
4553,8911,20,9
4554,8153,20,7
4555,11594,20,9
4556,190643,20,8
4557,159877,20,10
4558,95533,20,6
4559,251980,20,9
4560,8031,20,6
4561,35142,20,7
4562,91499,20,3
4563,194385,20,5
4564,5549,20,7
4565,172977,20,5
4566,4436,20,7
4567,210700,20,7
4568,191646,20,7
4569,73461,20,2
4570,86517,20,2
4571,179743,20,9
4572,295863,20,7
4573,255198,20,10
4574,281636,20,9
4575,181057,20,7
4576,15627,20,3
4577,26933,20,7
4578,287331,20,5
4579,22574,2890,10
4580,16767,2890,9
4581,17781,2890,10
4582,309456,20,8
4583,289291,20,1
4584,76935,20,3
4585,30229,20,2
4586,11415,20,3
4587,27539,20,7
4588,316340,20,10
4589,167113,20,7
4590,4625,20,10
4591,13326,20,4
4592,26612,20,8
4593,7214,20,7
4594,185175,20,3
4595,190555,20,4
4596,203480,20,5
4597,6510,20,5
4598,2314,20,9
4599,18244,20,3
4600,13740,20,5
4601,302214,20,8
4602,57033,2890,8
4603,251836,2890,8
4604,21350,2890,8
4605,75453,2890,9
4606,17985,2890,9
4607,141921,2890,8
4608,219101,2890,10
4609,140709,2890,7
4610,17913,2890,8
4611,316089,2890,5
4612,271782,2890,8
4613,248038,2890,9
4614,23182,2890,7
4615,258509,2890,10
4616,21695,2890,7
4617,265160,2890,9
4618,271684,2890,7
4619,5588,20,7
4620,2228,20,8
4621,59069,20,4
4622,2044,20,8
4623,59357,20,2
4624,5669,20,10
4625,442,20,5
4626,305927,20,10
4627,6977,20,10
4628,1832,20,9
4629,1546,20,10
4630,49031,20,6
4631,4819,20,9
4632,140,20,8
4633,89693,20,9
4634,25088,20,5
4635,3414,20,10
4636,67073,20,9
4637,136139,20,8
4638,252975,400,9
4639,263388,400,10
4640,268365,400,6
4641,277078,400,10
4642,236713,6007,8
4643,14899,6007,7
4644,14724,6007,8
4645,14731,6007,8
4646,20319,2143,9
4647,233256,4163,7
4648,48631,4163,3
4649,13085,4163,9
4650,187243,4163,9
4651,15182,4163,9
4652,12201,4163,9
4653,299300,6377,6
4654,19006,6377,8
4655,21505,6377,9
4656,20467,6377,7
4657,57759,6351,10
4658,221132,6351,5
4659,221710,6351,8
4660,80574,6351,10
4661,29647,6351,8
4662,286311,6351,8
4663,27807,6351,9
4664,16395,6351,8
4665,192433,6351,8
4666,186280,6351,7
4667,41558,6351,10
4668,69171,6351,10
4669,188018,6351,5
4670,16360,6351,9
4671,16447,6351,7
4672,323057,6351,8
4673,189861,6351,10
4674,16444,6351,7
4675,16341,6351,8
4676,16560,6351,9
4677,320816,2035,8
4678,87071,2035,10
4679,282808,2035,10
4680,21941,2035,7
4681,150413,2035,9
4682,67051,2035,8
4683,1031,2035,9
4684,88197,6702,6
4685,21175,6702,6
4686,71041,6702,5
4687,204102,6702,3
4688,42149,6702,5
4689,19616,6702,5
4690,62467,6702,7
4691,108489,6702,8
4692,20472,6702,5
4693,20964,6702,8
4694,111685,6702,3
4695,40199,6702,5
4696,54729,6702,9
4697,145199,6702,4
4698,32644,6702,6
4699,134449,6702,3
4700,174221,6702,3
4701,119063,6702,5
4702,24777,6702,10
4703,114501,6702,2
4704,288082,2890,9
4705,88659,2890,7
4706,17852,2890,10
4707,309096,2890,10
4708,15208,2890,10
4709,18563,2890,7
4710,10055,2890,10
4711,37191,2890,6
4712,127803,2890,6
4713,18199,2890,9
4714,37513,2890,6
4715,18394,2890,8
4716,17884,2890,8
4717,304313,2890,9
4718,35138,2890,3
4719,17801,2890,3
4720,22741,2890,6
4721,17872,2890,9
4722,17811,2890,5
4723,6528,2890,9
4724,18882,20,9
4725,2758,20,7
4726,706,20,7
4727,573,20,7
4728,11876,20,4
4729,28761,20,1
4730,216600,20,1
4731,2430,20,10
4732,11255,20,1
4733,25123,20,6
4734,158139,20,6
4735,29510,20,1
4736,11380,20,4
4737,143837,20,8
4738,9417,20,9
4739,86229,20,8
4740,8019,20,8
4741,8413,20,2
4742,24583,20,9
4743,57847,20,1
4744,277626,400,7
4745,93017,400,8
4746,35488,400,10
4747,114587,400,10
4748,283893,400,7
4749,291959,400,8
4750,14962,400,8
4751,99831,400,9
4752,44153,400,6
4753,217965,400,8
4754,188519,400,10
4755,262950,400,7
4756,325581,400,10
4757,222037,400,7
4758,52913,400,10
4759,17734,400,9
4760,155561,400,10
4761,143545,400,10
4762,23758,400,7
4763,312121,400,10
4764,298128,3014,8
4765,100649,3014,9
4766,26009,3014,9
4767,190760,3014,7
4768,41259,3014,6
4769,171383,3014,8
4770,19027,3014,10
4771,317360,3014,7
4772,10680,3014,10
4773,305668,33221,10
4774,250976,33221,9
4775,224402,33221,8
4776,52543,20,9
4777,5573,20,4
4778,4553,20,7
4779,58009,20,10
4780,1157,20,1
4781,11296,20,9
4782,3764,20,5
4783,142,20,7
4784,2884,20,1
4785,11375,20,8
4786,12160,20,10
4787,7666,20,9
4788,15590,20,3
4789,10500,20,1
4790,27631,20,10
4791,172953,20,4
4792,48541,20,10
4793,36623,20,8
4794,5805,20,7
4795,4349,20,7
4796,295536,33190,10
4797,248362,33190,7
4798,260192,33190,3
4799,245280,33190,7
4800,269431,33190,8
4801,289669,33190,9
4802,250758,33190,7
4803,59155,9088,8
4804,206334,9088,6
4805,14594,400,4
4806,203307,400,9
4807,321682,400,8
4808,250282,400,6
4809,14146,400,8
4810,305624,400,7
4811,20295,400,5
4812,13513,400,10
4813,6972,400,10
4814,168707,400,8
4815,70813,400,4
4816,697,400,8
4817,1162,400,9
4818,112553,400,7
4819,7979,400,9
4820,279508,400,9
4821,197956,400,6
4822,16100,400,8
4823,17496,400,9
4824,18379,400,10
4825,20809,4181,10
4826,199345,4181,10
4827,20037,4181,10
4828,87825,4181,10
4829,129327,4181,10
4830,201424,4181,10
4831,172069,4181,10
4832,217527,4181,4
4833,142925,4181,10
4834,146135,4181,10
4835,247132,25517,9
4836,249122,27947,7
4837,275067,1695,7
4838,229706,187,8
4839,128655,14175,9
4840,202725,24471,9
4841,119655,14175,8
4842,203909,14175,7
4843,145835,14175,8
4844,221818,14175,10
4845,118555,14175,9
4846,92649,14175,9
4847,118063,14175,8
4848,121155,14175,7
4849,211913,187,9
4850,86815,187,9
4851,64885,187,7
4852,244657,187,6
4853,16349,187,8
4854,8587,187,9
4855,96733,1695,9
4856,63741,1695,10
4857,77533,1695,8
4858,290810,1695,10
4859,187342,1695,9
4860,174033,1695,9
4861,126923,1695,7
4862,11109,1695,7
4863,36359,1695,10
4864,253266,27947,10
4865,234884,27947,8
4866,244146,27947,3
4867,273836,27947,10
4868,231262,27947,7
4869,232901,27947,7
4870,244639,27947,10
4871,213242,27947,8
4872,206104,27947,7
4873,218119,27947,8
4874,212623,27947,10
4875,200266,27947,9
4876,253399,25517,10
4877,273186,25517,10
4878,281245,25517,9
4879,294481,25517,8
4880,216506,25517,5
4881,199415,25517,8
4882,252733,25517,8
4883,202164,25517,8
4884,208299,25517,10
4885,185129,25517,9
4886,187413,25517,8
4887,184210,25517,7
4888,184401,25517,8
4889,184804,25517,7
4890,186100,25517,7
4891,73311,4181,10
4892,23543,4181,10
4893,70451,4181,10
4894,188391,4181,10
4895,193552,4181,10
4896,36660,4181,10
4897,191016,4181,9
4898,27645,4181,10
4899,297712,4181,8
4900,215778,2904,9
4901,134101,2904,6
4902,18991,2904,9
4903,154219,2904,10
4904,9888,2904,9
4905,18342,2904,10
4906,222223,2904,10
4907,85641,2904,8
4908,34477,2904,8
4909,26485,2904,10
4910,161001,2904,10
4911,28447,2904,8
4912,21117,2904,10
4913,218623,2904,6
4914,18148,2904,10
4915,50931,2904,9
4916,232723,2904,9
4917,231688,2904,10
4918,229612,2904,9
4919,119409,2904,9
4920,318800,38000,8
4921,318823,38000,9
4922,318826,38000,7
4923,318845,38000,9
4924,318855,38000,10
4925,318879,38000,10
4926,318917,38000,10
4927,319055,38000,9
4928,319096,38000,10
4929,319139,38000,9
4930,319399,38000,9
4931,319663,38000,9
4932,319796,38000,7
4933,320149,38000,10
4934,320300,38000,9
4935,320611,38000,10
4936,320667,38000,9
4937,321008,38000,10
4938,321452,38000,9
4939,321710,38000,9
4940,227184,5114,10
4941,235195,5114,9
4942,197116,5114,10
4943,215449,5114,7
4944,206826,5114,10
4945,218519,5114,10
4946,187995,5114,9
4947,196510,5114,10
4948,176673,5114,10
4949,216787,5114,10
4950,14553,5114,7
4951,202263,5114,9
4952,204253,5114,10
4953,212450,5114,10
4954,203952,5114,10
4955,287658,5114,9
4956,316554,5114,7
4957,318036,5114,10
4958,318076,5114,10
4959,318167,5114,10
4960,268924,34599,9
4961,269287,34599,8
4962,269578,34599,8
4963,270098,34599,10
4964,270228,34599,10
4965,306545,34599,8
4966,307263,34599,10
4967,274261,34599,9
4968,311599,34599,10
4969,277614,34599,10
4970,278096,34599,10
4971,278461,34599,9
4972,279226,34599,9
4973,315553,34599,6
4974,315715,34599,9
4975,279622,34599,10
4976,315987,34599,9
4977,257351,34599,8
4978,280672,34599,10
4979,280678,34599,10
4980,207257,30276,9
4981,206430,30276,8
4982,206833,30276,8
4983,210715,30276,8
4984,206225,30276,10
4985,208742,30276,9
4986,206215,30276,8
4987,211119,30276,8
4988,232857,30276,7
4989,212330,30276,8
4990,234652,30276,10
4991,235486,30276,8
4992,210206,30276,10
4993,206239,30276,9
4994,210010,30276,9
4995,206547,30276,9
4996,206548,30276,8
4997,208887,30276,6
4998,296293,30276,10
4999,299599,30276,8
5000,267700,35120,4
5001,300223,35120,1
5002,267891,35120,6
5003,267607,35120,10
5004,170645,10012,10
5005,188956,10012,8
5006,221843,4985,10
5007,58703,429,7
5008,15734,3572,9
5009,299014,35120,3
5010,120281,10029,8
5011,305001,38250,10
5012,287702,16916,10
5013,198203,7062,10
5014,180274,3572,9
5015,8320,3572,9
5016,267658,35120,9
5017,267904,35120,9
5018,324391,10029,6
5019,247791,10029,8
5020,78119,10029,9
5021,114615,10029,7
5022,220376,10029,5
5023,281911,10029,7
5024,292312,10029,9
5025,311171,10029,9
5026,319662,35120,9
5027,268874,35120,9
5028,271429,35120,5
5029,324433,35120,1
5030,303321,35120,5
5031,279453,35120,6
5032,267574,35120,3
5033,267593,35120,9
5034,267866,35120,8
5035,268276,35120,3
5036,268595,35120,6
5037,269584,35120,7
5038,270134,35120,10
5039,270778,35120,6
5040,271351,35120,5
5041,272642,35120,2
5042,299189,35120,10
5043,277054,35120,1
5044,287673,35120,5
5045,267566,35120,9
5046,245410,3572,9
5047,60869,3572,8
5048,28959,3572,10
5049,92339,3572,7
5050,95279,3572,8
5051,111011,3572,7
5052,148075,3572,9
5053,33800,3572,8
5054,94219,3572,8
5055,46765,3572,9
5056,26328,3572,8
5057,35180,3572,8
5058,33825,3572,7
5059,30741,3572,5
5060,71341,3572,10
5061,235157,3572,4
5062,22996,3572,10
5063,112281,10029,8
5064,268060,35120,8
5065,271236,10029,7
5066,268210,35120,10
5067,289345,35120,5
5068,269234,35120,3
5069,272103,35120,3
5070,267519,35120,8
5071,267608,35120,9
5072,268043,35120,1
5073,278366,35120,6
5074,286508,35120,5
5075,314945,35120,4
5076,269274,35120,1
5077,280752,35120,4
5078,291828,35120,4
5079,283590,35120,1
5080,268651,35120,3
5081,268785,35120,9
5082,308846,35120,3
5083,7945,3572,9
5084,8503,3572,8
5085,80138,3572,6
5086,202538,3572,7
5087,253009,3572,6
5088,282333,3572,8
5089,8301,3572,8
5090,42235,3572,8
5091,10223,3572,10
5092,17567,3572,10
5093,8549,3572,8
5094,203643,3572,8
5095,7660,3572,10
5096,16801,3572,10
5097,9343,3572,10
5098,9091,3572,10
5099,112489,3572,2
5100,98061,3572,9
5101,281110,7062,10
5102,309389,7062,8
5103,25161,7062,7
5104,228882,7062,7
5105,24142,7062,6
5106,67169,7062,9
5107,31700,7062,10
5108,209837,16916,6
5109,306642,16916,10
5110,88245,16916,8
5111,87783,16916,8
5112,301253,38250,10
5113,304151,38250,8
5114,272844,10012,9
5115,146291,10012,6
5116,211921,10012,9
5117,80892,10012,7
5118,278696,10012,8
5119,279282,10012,10
5120,313909,10012,6
5121,202556,10012,7
5122,223609,10012,8
5123,98009,10012,10
5124,173241,10012,10
5125,118147,10012,10
5126,227159,10029,7
5127,227218,10029,6
5128,113067,10029,5
5129,285203,10029,10
5130,70469,10029,7
5131,276813,10029,7
5132,155299,10029,7
5133,114499,10029,8
5134,179925,10029,9
5135,309132,10029,6
5136,82686,10029,10
5137,136765,10029,8
5138,256177,10029,10
5139,130673,10029,4
5140,52231,10029,4
5141,116093,10029,9
5142,119873,10029,8
5143,43715,10029,9
5144,67319,10029,6
5145,300504,35120,3
5146,267570,35120,8
5147,267759,35120,10
5148,267779,35120,1
5149,284124,35120,4
5150,307400,35120,3
5151,288563,35120,3
5152,267664,35120,10
5153,287105,35120,5
5154,269058,35120,2
5155,267551,35120,9
5156,270666,35120,8
5157,283779,35120,1
5158,268910,35120,5
5159,269403,35120,10
5160,267545,35120,10
5161,269243,35120,4
5162,299181,35120,3
5163,285562,35120,1
5164,9742,429,9
5165,23039,3572,9
5166,12232,3572,9
5167,291928,3572,2
5168,219842,3572,8
5169,99069,3572,9
5170,9789,3572,10
5171,35135,3572,6
5172,89703,3572,9
5173,302693,3572,3
5174,12564,3572,10
5175,6403,3572,9
5176,6347,3572,6
5177,5142,3572,9
5178,9983,3572,9
5179,5104,3572,4
5180,76317,3572,5
5181,9678,3572,8
5182,23091,3572,10
5183,7836,3572,9
5184,99421,4985,8
5185,45525,4985,9
5186,55679,4985,9
5187,121697,4985,8
5188,42441,4985,7
5189,25925,4985,8
5190,25827,4985,10
5191,32347,4985,10
5192,127657,4985,6
5193,67889,4985,8
5194,29807,4985,9
5195,26087,4985,7
5196,44939,10012,8
5197,186311,10012,9
5198,51271,10012,10
5199,318364,10012,9
5200,197544,10012,6
5201,52409,10012,10
5202,191994,10012,10
5203,42175,10012,9
5204,52825,10012,10
5205,79070,10012,10
5206,106391,10012,9
5207,43233,10012,8
5208,239783,10012,9
5209,42703,10012,7
5210,188847,10012,10
5211,60715,10012,9
5212,53447,10012,10
5213,111469,10012,10
5214,267549,35120,10
5215,267595,35120,4
5216,267558,35120,10
5217,268747,35120,1
5218,267517,35120,9
5219,270064,35120,3
5220,267794,35120,3
5221,267590,35120,6
5222,268166,35120,2
5223,267847,35120,4
5224,267537,35120,5
5225,268918,35120,5
5226,267523,35120,5
5227,267484,35120,9
5228,267485,35120,9
5229,267829,35120,1
5230,236432,2623,10
5231,51933,8408,7
5232,281321,780,7
5233,234290,24921,5
5234,252143,26123,4
5235,242301,30745,6
5236,285396,13767,5
5237,186862,13767,8
5238,25864,2762,8
5239,85639,13767,8
5240,319457,33899,10
5241,320607,33899,8
5242,196959,790,7
5243,309139,790,9
5244,311119,790,6
5245,72141,790,9
5246,28455,790,6
5247,31585,790,10
5248,8652,22,10
5249,284236,790,4
5250,325539,790,8
5251,186418,790,7
5252,169467,790,6
5253,230995,790,9
5254,45601,790,8
5255,101635,790,9
5256,197242,790,10
5257,237408,790,5
5258,295650,790,7
5259,238663,790,6
5260,241782,790,10
