,anime_id,genre
1876,2368,hentai
1877,23761,hentai
1878,828,hentai
1879,2412,hentai
1880,3529,hentai
1881,6422,hentai
1882,1791,"hentai, drama"
1883,10101,"hentai, supernatural"
1884,40217,"hentai, demons, fantasy"
1885,4379,"hentai, demons"
1886,2343,"fantasy, hentai, demons, horror, sci-fi"
1887,4608,hentai
1888,5439,"hentai, historical"
1889,5191,"drama, hentai, romance"
1890,2957,hentai
1891,38260,hentai
1892,5399,hentai
1893,9434,hentai
1894,2540,"comedy, hentai"
1895,3951,hentai
1896,3411,"hentai, psychological"
1897,1383,"action, comedy, fantasy, hentai, horror, mecha, romance, supernatural"
1898,1770,hentai
1899,9599,hentai
1900,1513,hentai
1901,38760,hentai
1902,2327,hentai
1903,3543,hentai
1904,40398,hentai
1905,19635,hentai
1906,5411,"fantasy, romance, hentai, drama"
1907,4541,hentai
1908,6120,"demons, hentai, martial arts, yuri"
1909,7612,hentai
1910,3034,hentai
1911,2863,hentai
1912,4489,hentai
1913,30658,hentai
1914,3046,hentai
1915,2145,"fantasy, hentai, supernatural"
1916,5109,"hentai, school"
1917,10575,hentai
1918,7611,hentai
1919,9326,hentai
1920,28519,hentai
1921,827,hentai
1922,2375,"hentai, school"
1923,17371,"hentai, yaoi"
1924,1038,hentai
1925,3628,hentai
1926,5208,hentai
1927,31403,"hentai, fantasy"
1928,2436,hentai
1929,37659,"action, demons, hentai, martial arts, supernatural"
1930,3382,hentai
1931,736,"hentai, drama, yaoi"
1932,2469,"comedy, hentai, yuri"
1933,23475,hentai
1934,5210,hentai
1935,11815,hentai
1936,3379,hentai
1937,3108,hentai
1938,1385,hentai
1939,2434,hentai
1940,9939,hentai
1941,2530,"hentai, yuri"
1942,1332,"fantasy, hentai"
1943,3557,hentai
1944,7264,"hentai, yuri"
1945,3254,"action, drama, hentai, horror, mystery, police, romance, sci-fi"
1946,10325,"hentai, vampire"
1947,4364,hentai
1948,9327,hentai
1949,3039,hentai
1950,22815,hentai
1951,1405,"comedy, hentai, parody, romance"
1952,20959,hentai
1953,4356,hentai
1954,2360,"demons, fantasy, hentai, horror, sci-fi"
1955,10906,hentai
1956,2187,hentai
1957,3532,hentai
1958,3706,hentai
1959,5316,hentai
1960,3056,hentai
1961,3795,hentai
1962,2435,"hentai, school"
1963,9232,yaoi
1964,2440,hentai
1965,24327,hentai
1966,4488,hentai
1967,5117,"fantasy, hentai"
1968,31424,"hentai, supernatural, demons, horror"
1969,13643,hentai
1970,11855,hentai
1971,12995,hentai
1972,2195,hentai
1973,39803,hentai
1974,8652,hentai
1975,3301,"hentai, magic, romance, school"
1976,30454,hentai
1977,4562,hentai
1978,3078,"hentai, comedy, magic, romance"
1979,9718,hentai
1980,3105,hentai
1981,1406,"drama, hentai, romance"
1982,4009,hentai
1983,35178,hentai
1984,35238,hentai
1985,10920,"ecchi, yuri"
1986,30543,hentai
1987,3109,"adventure, comedy, fantasy, hentai"
1988,13559,hentai
1989,4732,hentai
1990,2370,hentai
1991,10938,hentai
1992,3370,"hentai, romance"
1993,4011,"harem, hentai, school"
1994,19633,hentai
1995,4480,hentai
1996,4164,"comedy, hentai, magic"
1997,37340,hentai
1998,3038,"hentai, fantasy"
1999,213,"comedy, romance, hentai"
2000,2139,"drama, harem, hentai, romance"
2001,2958,hentai
2002,38797,"shounen ai, yaoi"
2003,38031,hentai
2004,7262,hentai
2005,4084,"fantasy, hentai, supernatural, horror"
2006,6691,hentai
2007,5211,hentai
2008,2137,hentai
2009,3452,hentai
2010,4729,hentai
2011,3945,hentai
2012,2989,"hentai, school"
2013,3307,"hentai, mecha"
2014,3896,hentai
2015,11185,hentai
2016,1632,"hentai, school"
2017,6694,hentai
2018,5924,"drama, hentai, historical, psychological"
2019,4653,"hentai, school"
2020,2506,hentai
2021,6689,hentai
2022,2266,hentai
2023,3578,hentai
2024,6286,"hentai, yuri"
2025,33750,hentai
2026,2935,hentai
2027,34821,hentai
2028,2328,hentai
2029,9487,hentai
2030,2371,hentai
2031,2437,"hentai, fantasy"
2032,2447,hentai
2033,1558,"comedy, demons, fantasy, hentai, magic, parody"
2034,4555,hentai
2035,38994,hentai
2036,1407,"hentai, yuri"
2037,38513,hentai
2038,17539,hentai
2039,3833,hentai
2040,6558,"hentai, yuri"
2041,38621,"hentai, demons, martial arts, fantasy"
2042,4000,hentai
2043,1636,hentai
2044,10697,hentai
2045,38817,hentai
2046,2329,hentai
2047,10043,hentai
2048,7582,hentai
2049,31101,hentai
2050,38831,hentai
2051,39680,"fantasy, hentai"
2052,3329,"adventure, fantasy, comedy, hentai"
2053,3442,hentai
2054,28517,hentai
2055,21513,hentai
2056,188,"comedy, hentai, mystery, supernatural"
2057,2341,"action, demons, drama, hentai"
2058,34015,hentai
2059,10728,hentai
2060,17012,"hentai, psychological, drama, school"
2061,29730,hentai
2062,5281,hentai
2063,3107,hentai
2064,4491,hentai
2065,10327,hentai
2066,4701,hentai
2067,9006,hentai
2068,13379,hentai
2069,3582,hentai
2070,7573,hentai
2071,40305,hentai
2072,2359,"action, hentai, demons, drama"
2073,2189,"hentai, school, supernatural"
2074,3350,hentai
2075,4365,hentai
2076,1388,hentai
2077,2191,hentai
2078,10286,"hentai, supernatural"
2079,3074,"fantasy, hentai"
2080,35343,hentai
2081,37939,hentai
2082,10570,hentai
2083,1274,"hentai, demons"
2084,35558,hentai
2085,30132,hentai
2086,4494,hentai
2087,1331,"action, adventure, comedy, fantasy, hentai, magic, supernatural"
2088,6635,hentai
2089,4946,"sci-fi, hentai"
2090,19629,hentai
2091,2869,hentai
2092,2859,hentai
2093,3538,hentai
2094,10553,hentai
2095,35499,hentai
2096,4493,"hentai, sci-fi"
2097,26059,hentai
2098,38775,"hentai, fantasy"
2099,4490,hentai
2100,214,"comedy, romance, hentai"
2101,2378,hentai
2102,4363,hentai
2103,8577,"ecchi, romance, seinen, yuri"
2104,32016,"hentai, comedy, supernatural, fantasy"
2105,746,"comedy, drama, romance, yaoi"
2106,19283,hentai
2107,30262,"comedy, romance, yaoi"
2108,6235,hentai
2109,2858,hentai
2110,1275,"fantasy, hentai, romance"
2111,2021,"adventure, comedy, hentai"
2112,25669,hentai
2113,5213,hentai
2114,1895,hentai
2115,3303,"hentai, school"
2116,9312,hentai
2117,23101,hentai
2118,4304,hentai
2119,8339,"comedy, romance, yaoi"
2120,32982,hentai
2121,36109,hentai
2122,5324,hentai
2123,18695,hentai
2124,316,"comedy, hentai, yuri"
2125,7179,"fantasy, harem, hentai, school, supernatural"
2126,2868,hentai
2127,11969,hentai
2128,1272,"hentai, demons"
2129,35781,hentai
2130,34530,hentai
2131,34312,hentai
2132,33104,hentai
2133,211,hentai
2134,27747,hentai
2135,2871,"hentai, school"
2136,34311,hentai
2137,3680,hentai
2138,1510,hentai
2139,9008,hentai
2140,36033,hentai
2141,3062,hentai
2142,7268,hentai
2143,15845,hentai
2144,38141,hentai
2145,5212,hentai
2146,16091,"hentai, horror, supernatural"
2147,2945,hentai
2148,5653,"demons, hentai, school, supernatural"
2149,3802,"hentai, supernatural"
2150,25055,hentai
2151,3385,hentai
2152,1389,hentai
2153,3998,"hentai, horror, supernatural"
2154,2431,hentai
2155,1339,hentai
2156,217,"comedy, drama, hentai, romance"
2157,34491,hentai
2158,14657,hentai
2159,24357,hentai
2160,3916,hentai
2161,31995,"hentai, school"
2162,5686,hentai
2163,2875,hentai
2164,753,hentai
2165,2917,"comedy, hentai"
2166,8292,hentai
2167,29916,hentai
2168,3324,hentai
2169,29852,hentai
2170,38865,hentai
2171,27881,hentai
2172,2507,hentai
2173,1113,hentai
2174,31652,"demons, hentai, supernatural"
2175,9588,hentai
2176,733,"romance, drama, yaoi"
2177,36051,hentai
2178,17747,hentai
2179,6402,hentai
2180,18959,hentai
2181,11523,hentai
2182,5259,"fantasy, hentai, magic"
2183,2445,hentai
2184,1359,"hentai, yuri"
2185,33153,hentai
2186,5321,hentai
2187,3403,hentai
2188,19101,hentai
2189,1633,hentai
2190,2138,"action, martial arts, hentai, historical"
2191,15839,hentai
2192,4816,"hentai, school"
2193,2533,hentai
2194,31740,hentai
2195,2324,"action, demons, hentai"
2196,37287,hentai
2197,38975,"hentai, school"
2198,5993,hentai
2199,10392,hentai
2200,2148,"drama, romance, yaoi"
2201,6220,hentai
2202,2194,hentai
2203,13217,hentai
2204,2134,hentai
2205,23519,hentai
2206,29703,hentai
2207,37089,hentai
2208,12955,hentai
2209,2861,hentai
2210,22119,hentai
2211,22655,hentai
2212,30269,hentai
2213,6685,hentai
2214,8653,hentai
2215,16187,hentai
2216,8111,hentai
2217,19857,hentai
2218,24273,hentai
2219,34937,hentai
2220,6337,hentai
2221,18151,hentai
2222,5209,hentai
2223,23477,hentai
2224,1387,hentai
2225,2590,hentai
2226,36137,hentai
2227,9638,hentai
2228,18455,hentai
2229,22901,hentai
2230,9467,"hentai, drama"
2231,8655,hentai
2232,6891,hentai
2233,10421,hentai
2234,37127,hentai
2235,11749,hentai
2236,2870,hentai
2237,8289,hentai
2238,7583,hentai
2239,36122,hentai
2240,8837,"action, demons, hentai, martial arts, supernatural"
2241,34492,hentai
2242,18653,"hentai, demons, supernatural"
2243,9849,hentai
2244,33865,"hentai, supernatural"
2245,4714,hentai
2246,2883,"hentai, parody"
2247,823,"hentai, romance"
2248,3050,"hentai, school"
2249,33138,hentai
2250,10256,hentai
2251,5643,"hentai, school"
2252,14659,hentai
2253,38038,"hentai, fantasy, school"
2254,3995,hentai
2255,30128,hentai
2256,38107,"hentai, fantasy"
2257,6986,hentai
2258,17543,hentai
2259,2325,"adventure, hentai, magic, sci-fi"
2260,7581,hentai
2261,2275,hentai
2262,1785,hentai
2263,9309,hentai
2264,36755,hentai
2265,2188,hentai
2266,10792,"comedy, harem, hentai"
2267,10851,hentai
2268,3917,hentai
2269,34030,hentai
2270,9721,hentai
2271,36689,hentai
2272,9545,"fantasy, hentai, supernatural"
2273,2276,hentai
2274,13223,hentai
2275,1360,hentai
2276,2394,hentai
2277,36956,"hentai, romance"
2278,27879,hentai
2279,1783,hentai
2280,13325,hentai
2281,38032,hentai
2282,1263,"drama, fantasy, hentai, romance"
2283,11349,hentai
2284,40212,hentai
2285,4278,"hentai, school"
2286,3058,"hentai, comedy"
2287,37222,hentai
2288,1403,hentai
2289,12961,hentai
2290,24849,hentai
2291,34168,hentai
2292,12373,"hentai, yuri"
2293,8294,hentai
2294,23719,hentai
2295,21059,hentai
2296,8651,hentai
2297,33165,hentai
2298,32997,hentai
2299,40521,hentai
2300,14047,"hentai, supernatural, fantasy"
2301,1634,hentai
2302,9310,hentai
2303,1635,hentai
2304,9328,hentai
2305,3622,"hentai, fantasy"
2306,34959,hentai
2307,15539,"hentai, school"
2308,36461,hentai
2309,10420,hentai
2310,36876,hentai
2311,2442,"fantasy, harem, hentai, magic, supernatural"
2312,31401,hentai
2313,11997,hentai
2314,3171,hentai
2315,10770,"hentai, supernatural, magic"
2316,34399,"hentai, demons, supernatural"
2317,20757,"demons, hentai, supernatural"
2318,30242,hentai
2319,5427,"demons, fantasy, hentai, supernatural"
2320,39365,hentai
2321,2681,"comedy, hentai, sci-fi, space"
2322,3302,"hentai, supernatural"
2323,21393,hentai
2324,24317,hentai
2325,2982,"hentai, school"
2326,3999,"hentai, fantasy"
2327,5347,hentai
2328,320,"action, hentai, police, drama"
2329,4127,"action, fantasy, hentai, supernatural"
2330,7276,hentai
2331,2988,"action, hentai, horror, supernatural"
2332,33960,hentai
2333,11031,"hentai, supernatural, vampire"
2334,29705,hentai
2335,19103,hentai
2336,38620,hentai
2337,4698,hentai
2338,23305,hentai
2339,33393,hentai
2340,20995,hentai
2341,17491,hentai
2342,24745,"harem, hentai"
2343,3888,hentai
2344,34529,hentai
2345,2417,"comedy, drama, romance, yaoi"
2346,31400,hentai
2347,35029,"harem, hentai, supernatural, fantasy"
2348,3940,hentai
2349,2410,"hentai, sci-fi"
2350,5424,hentai
2351,4342,"harem, hentai"
2352,17541,hentai
2353,30812,"hentai, magic"
2354,37360,hentai
2355,7456,hentai
2356,2353,hentai
2357,10590,"harem, hentai"
2358,5743,hentai
2359,5054,hentai
2360,14995,hentai
2361,2413,hentai
2362,9970,hentai
2363,7969,hentai
2364,32239,hentai
2365,2539,hentai
2366,34639,hentai
2367,221,"action, comedy, hentai, sci-fi"
2368,3707,hentai
2369,10546,hentai
2370,38039,hentai
2371,29573,hentai
2372,3944,hentai
2373,24967,hentai
2374,15409,hentai
2375,5214,hentai
2376,36010,hentai
2377,16644,hentai
2378,4607,hentai
2379,12057,hentai
2380,39471,hentai
2381,2352,hentai
2382,13937,hentai
2383,2505,hentai
2384,8987,hentai
2385,34899,"hentai, demons"
2386,19569,hentai
2387,6122,hentai
2388,3537,hentai
2389,24271,hentai
2390,33291,hentai
2391,10827,"fantasy, hentai"
2392,5644,hentai
2393,830,hentai
2394,38265,"hentai, demons, supernatural"
2395,38779,hentai
2396,32864,hentai
2397,10668,hentai
2398,3286,hentai
2399,2411,hentai
2400,15867,hentai
2401,11467,hentai
2402,4473,"comedy, romance, hentai, yuri"
2403,33979,hentai
2404,2841,hentai
2405,20379,"hentai, school"
2406,3679,hentai
2407,10457,hentai
2408,6041,"harem, hentai, school, yuri"
2409,14993,hentai
2410,9442,hentai
2411,11745,hentai
2412,3636,hentai
2413,8918,hentai
2414,40048,hentai
2415,37224,"hentai, school"
2416,4399,"harem, hentai, school, yuri"
2417,30583,"hentai, school, yuri"
2418,3478,hentai
2419,27603,hentai
2420,12055,"hentai, demons, supernatural"
2421,5784,"drama, romance, sci-fi, yaoi"
2422,4590,hentai
2423,5719,"comedy, drama, supernatural, yaoi"
2424,368,hentai
2425,11747,hentai
2426,34740,hentai
2427,203,"adventure, demons, fantasy, hentai, magic"
2428,1896,hentai
2429,31885,hentai
2430,23033,hentai
2431,734,"drama, romance, yaoi"
2432,24021,hentai
2433,30741,hentai
2434,40472,hentai
2435,27363,hentai
2436,972,"hentai, supernatural"
2437,7730,hentai
2438,13785,hentai
2439,5902,"drama, yaoi"
2440,2438,hentai
2441,16059,"hentai, supernatural"
2442,35827,hentai
2443,15541,hentai
2444,23247,hentai
2445,28313,hentai
2446,22039,hentai
2447,31788,hentai
2448,38037,"harem, hentai"
2449,10695,hentai
2450,11065,hentai
2451,29085,hentai
2452,11807,"hentai, school"
2453,6692,hentai
2454,34638,hentai
2455,22543,hentai
2456,33769,hentai
2457,5651,hentai
2458,8293,hentai
2459,12957,hentai
2460,4010,"hentai, demons, supernatural, school"
2461,21597,hentai
2462,3919,hentai
2463,9308,hentai
2464,31397,hentai
2465,38035,hentai
2466,3375,"comedy, drama, romance, yaoi"
2467,34361,hentai
2468,17251,hentai
2469,23665,hentai
2470,14539,hentai
2471,747,"drama, romance, yaoi"
2472,11067,hentai
2473,34759,hentai
2474,35498,"hentai, school"
2475,2866,hentai
2476,36933,hentai
2477,34246,hentai
2478,28859,hentai
2479,5464,hentai
2480,12997,hentai
2481,28309,hentai
2482,2396,hentai
2483,28311,"hentai, romance"
2484,21349,hentai
2485,5762,"comedy, harem, hentai"
2486,2873,hentai
2487,23047,hentai
2488,741,"comedy, drama, hentai, romance, yaoi"
2489,5172,hentai
2490,14543,"action, hentai, supernatural"
2491,33768,hentai
2492,3941,hentai
2493,35931,hentai
2494,36121,"harem, hentai"
2495,13219,hentai
2496,31118,"harem, hentai, demons, supernatural, school"
2497,36849,hentai
2498,34107,hentai
2499,2136,"hentai, historical"
2500,37088,hentai
2501,4360,"hentai, sci-fi, supernatural"
2502,21363,hentai
2503,39640,hentai
2504,14379,"harem, hentai"
2505,27413,"hentai, demons, supernatural, fantasy"
2506,24911,hentai
2507,37771,hentai
2508,32895,hentai
2509,31189,hentai
2510,21751,hentai
2511,32833,hentai
2512,17537,hentai
2513,10458,hentai
2514,36889,hentai
2515,25923,hentai
2516,19859,hentai
2517,17867,hentai
2518,16914,hentai
2519,35446,"hentai, demons"
2520,31789,hentai
2521,24377,hentai
2522,16189,hentai
2523,2433,hentai
2524,5315,hentai
2525,34795,hentai
2526,17745,hentai
2527,32518,hentai
2528,10280,"hentai, sci-fi"
2529,6465,hentai
2530,9435,hentai
2531,1787,"demons, hentai"
2532,16638,"hentai, school"
2533,8039,hentai
2534,35727,hentai
2535,2867,hentai
2536,3771,hentai
2537,39042,"hentai, school"
2538,37474,hentai
2539,30898,hentai
2540,32063,hentai
2541,38995,hentai
2542,39085,hentai
2543,19631,"harem, hentai, romance"
2544,18525,hentai
2545,30891,hentai
2546,2446,hentai
2547,40023,hentai
2548,15841,hentai
2549,9311,hentai
2550,4763,"hentai, romance"
2551,32620,hentai
2552,3220,"dementia, drama, hentai, historical"
2553,21925,hentai
2554,34963,hentai
2555,38033,hentai
2556,39800,"harem, hentai, sports, romance, school"
2557,29807,hentai
2558,18693,hentai
2559,28961,"harem, hentai, music"
2560,7053,hentai
2561,2135,hentai
2562,36256,hentai
2563,35028,hentai
2564,40337,hentai
2565,23479,hentai
2566,19051,hentai
2567,38470,hentai
2568,10106,"harem, hentai"
2569,5774,"comedy, drama, romance, school, yaoi"
2570,29808,hentai
2571,10048,"action, military, historical, drama, samurai, yaoi"
2572,21521,"hentai, school, yuri"
2573,38732,hentai
2574,15097,hentai
2575,30243,hentai
2576,10683,"hentai, supernatural, magic"
2577,5097,hentai
2578,719,"drama, romance, sci-fi, yaoi"
2579,33505,hentai
2580,37233,hentai
2581,35512,"harem, hentai, school"
2582,8291,hentai
2583,3102,hentai
2584,2372,"drama, hentai"
2585,37585,"comedy, school, yaoi"
2586,10419,hentai
2587,16472,hentai
2588,13057,hentai
2589,38034,"hentai, supernatural"
2590,31886,"hentai, school"
2591,35936,hentai
2592,8110,hentai
2593,11321,hentai
2594,3939,hentai
2595,40336,"hentai, demons, supernatural, fantasy"
2596,4358,hentai
2597,3210,"comedy, romance, yaoi"
2598,6590,"hentai, demons, martial arts, fantasy"
2599,34747,hentai
2600,21001,hentai
2601,39795,"hentai, demons, magic, fantasy"
2602,32872,hentai
2603,35926,hentai
2604,3970,hentai
2605,5194,hentai
2606,12959,hentai
2607,38453,hentai
2608,14127,hentai
2609,31810,hentai
2610,2852,hentai
2611,21069,hentai
2612,6690,"harem, hentai"
2613,10488,"harem, hentai"
2614,38030,hentai
2615,4600,hentai
2616,3992,"hentai, horror, demons, supernatural, magic, fantasy"
2617,33962,hentai
2618,1401,hentai
2619,2531,hentai
2620,38095,hentai
2621,2441,"fantasy, harem, hentai, magic, supernatural"
2622,14129,hentai
2623,14661,"harem, hentai"
2624,2960,hentai
2625,7708,hentai
2626,20589,hentai
2627,39466,hentai
2628,1780,"demons, hentai, sci-fi, super power"
